schema_version,scenario_id,topology_hash,policy_id,merge_rule,gamma_schedule,seed,node,round,acc,loss,delta_norm,payload_bytes,train_time_ms,n_samples,peers,merge_weights,staleness_max
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,28,1,0.35664334893226624,1.8536871671676636,0.49280357360839844,244784,82.06230000359938,286,8;21,0.8773996694244015;0.08374657309819052;0.03885375747740788,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,29,1,0.41044774651527405,1.915378451347351,0.43256255984306335,244784,80.40070004062727,268,12;15,0.9130219020386081;0.047094800835983976;0.03988329712540795,1
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,0,2,0.3333333432674408,2.2154715061187744,0.12882600724697113,244784,32.05880004679784,102,23;25,0.6326634019753137;0.19412397337612586;0.17321262464856038,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,1,2,0.37599998712539673,2.0755867958068848,0.19411377608776093,244784,37.23580000223592,125,12;23,0.7018642483798375;0.09383230658887558;0.2043034450312869,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,2,2,0.29957807064056396,2.1325345039367676,0.2085256427526474,244784,70.8777999971062,237,9;17,0.8670433994715376;0.03971341175971768;0.09324318876874475,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,3,2,0.37719297409057617,2.1791868209838867,0.14033390581607819,244784,35.33760004211217,114,17;28,0.656795210456472;0.17167850522187958;0.17152628432164838,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,4,2,0.34928229451179504,2.125300884246826,0.20585615932941437,244784,67.59190000593662,209,9;23,0.8345229826576678;0.041678921780418675;0.12379809556191348,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,5,2,0.20416666567325592,2.1950080394744873,0.16256536543369293,244784,70.54499996593222,240,2;10,0.8554821586763386;0.08179932653548679;0.06271851478817447,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,6,2,0.33888888359069824,1.4721839427947998,0.35861390829086304,244784,54.3389999656938,180,8;17,0.7547151912403726;0.13293024552816798;0.11235456323145954,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,7,2,0.3787878751754761,1.6291018724441528,0.43612417578697205,244784,59.37710002763197,198,17;29,0.7785657800823318;0.11068312416298161;0.11075109575468656,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,8,2,0.2678571343421936,1.7044199705123901,0.25841644406318665,244784,98.71019999263808,336,11;21,0.9158028799629704;0.0466009900164944;0.0375961300205353,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,9,2,0.2654867172241211,2.1985087394714355,0.12861767411231995,244784,35.144499968737364,113,0;22,0.7404451686622296;0.07394194422173411;0.18561288711603616,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,10,2,0.4162162244319916,1.7916806936264038,0.3920351266860962,244784,54.168000002391636,185,8;9,0.8122581390522651;0.1392817396110677;0.04846012133666727,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,11,2,0.3052631616592407,2.005758285522461,0.28606951236724854,244784,55.3879999788478,190,3;4,0.854699689589669;0.05470036926706862;0.09059994114326232,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,12,2,0.5189873576164246,1.996269941329956,0.2504779100418091,244784,46.97440000018105,158,0;20,0.8334973852936076;0.05941403290874589;0.10708858179764648,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,13,2,0.2562499940395355,2.2320878505706787,0.12703892588615417,244784,46.773800044320524,160,1;7,0.818065579351608;0.06896303830356645;0.11297138234482566,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,14,2,0.42222222685813904,2.024075508117676,0.2708113193511963,244784,54.1850000154227,180,0;6,0.8545311556670032;0.053280096038618226;0.09218874829437859,2
1,S1_n30/topo=dynamic,7b48fbbc722507f517faae21bffb84e39fa833ae84f75aa4e9321366f002bc17,COMPOSITE,DRIFT_SUPPRESSED,EXPLORE_THEN_EXPLOIT,11,15,2,0.18400000035762787,2.2287559509277344,0.10161080211400986,244784,37.64440002851188,125,7;22,0.7089495557776285;0.12587120272190092;0.16517924150047056,2
